flight_id,airline_code,flight_type,aircraft_type,arrival_airport,departure_airport,gate_type,scheduled_arrival_time,scheduled_departure_time,planned_turnaround_minutes,actual_on_block_time,unloading_start_delay_minutes,unloading_duration_minutes,loading_duration_minutes,fueling_duration_minutes,cleaning_duration_minutes,catering_duration_minutes,security_check_duration_minutes,cargo_weight_kg,cargo_volume_cbm,number_of_uld_containers,special_cargo_flag,hazardous_goods_flag,assigned_ground_crew_count,available_ground_crew_count,average_crew_experience_years,crew_utilization_percent,airport_congestion_index,gate_occupancy_percent,equipment_availability_percent,simultaneous_flights_at_terminal,weather_condition,visibility_km,wind_speed_kmh,weather_severity_score,maintenance_required_flag,maintenance_delay_minutes,aircraft_avg_turnaround_minutes,gate_avg_turnaround_minutes,airline_avg_turnaround_minutes,actual_turnaround_minutes,actual_off_block_time,turnaround_delay_minutes
FL008271,IndiGo,Domestic,A321,BLR,MAA,Remote,2024-06-28 05:30,2024-06-28 06:18,48,2024-06-28 05:23,2,16,19,29,13,12,8,10294,9.3,1,0,0,7,7,4.3,80.0,8,59.2,90.7,15,Clear,24.8,18.9,0.7,0,0,42.5,66.8,61.0,104,2024-06-28 07:07,56
FL008272,AI,Domestic,A320,HYD,BLR,Remote,2024-06-23 09:00,2024-06-23 09:51,51,2024-06-23 09:03,8,19,24,32,14,8,6,3230,3.7,1,0,0,10,9,3.6,90.3,1,30.0,99.5,3,Clear,14.5,27.8,0.4,1,18,38.2,90.2,78.0,122,2024-06-23 11:05,71
FL008273,AI,International,B777,DXB,BLR,Remote,2024-02-17 12:00,2024-02-17 14:05,125,2024-02-17 12:14,0,38,32,36,33,41,8,12950,12.1,2,0,0,13,12,11.3,88.6,7,58.5,94.2,17,Rain,6.2,43.2,3.3,1,5,93.8,53.8,88.4,156,2024-02-17 14:50,31
FL008274,Emirates,International,A320,ORD,SIN,Contact,2024-07-02 19:30,2024-07-02 20:34,64,2024-07-02 19:34,1,14,20,24,19,17,8,3379,3.9,1,0,0,8,8,0.9,83.4,2,30.0,98.7,8,Fog,3.0,16.2,4.8,0,0,45.0,88.6,65.2,88,2024-07-02 21:02,24
FL008275,Vistara,International,B737,LHR,DOH,Contact,2024-05-04 14:00,2024-05-04 14:55,55,2024-05-04 13:53,8,20,11,29,18,21,11,9902,9.3,1,0,1,4,2,9.7,100.0,3,30.0,81.6,5,Clear,15.1,21.9,0.0,0,0,46.0,65.6,72.5,115,2024-05-04 15:48,60
FL008276,Singapore,International,A320,CCU,DXB,Contact,2024-05-16 08:45,2024-05-16 09:40,55,2024-05-16 09:02,1,15,24,19,21,13,11,8223,7.8,1,1,0,6,5,5.6,100.0,7,60.0,92.1,13,Clear,13.4,14.9,0.0,0,0,40.5,83.8,71.8,108,2024-05-16 10:50,53
FL008277,Vistara,Domestic,B737,BOM,CCU,Contact,2024-05-09 07:15,2024-05-09 07:56,41,2024-05-09 07:22,0,21,24,25,19,13,10,4654,4.7,1,0,0,8,6,4.4,100.0,5,46.0,97.7,14,Clear,23.9,22.3,0.0,0,0,46.6,83.7,68.2,90,2024-05-09 08:52,49
FL008278,SpiceJet,Domestic,B737,BOM,HYD,Remote,2024-07-31 21:15,2024-07-31 22:02,47,2024-07-31 21:12,1,21,26,12,13,6,8,7087,6.2,1,1,0,11,11,6.3,86.1,5,36.4,100.0,14,Cloudy,13.0,17.5,1.1,0,0,41.1,64.5,66.1,101,2024-07-31 22:53,54
FL008279,SpiceJet,Domestic,A320,HYD,BOM,Remote,2024-11-05 09:15,2024-11-05 09:56,41,2024-11-05 09:05,1,24,19,21,11,6,9,10640,12.2,2,0,0,6,3,4.4,100.0,1,30.0,98.1,1,Cloudy,10.5,6.8,1.0,0,0,37.0,53.5,60.8,117,2024-11-05 11:02,76
FL008280,AI,International,B737,FRA,DOH,Remote,2024-07-04 15:30,2024-07-04 16:23,53,2024-07-04 15:38,4,9,23,11,21,18,10,11233,13.5,2,0,1,9,9,7.3,87.3,6,54.6,98.1,13,Rain,4.8,35.8,4.3,1,5,52.1,62.4,60.6,131,2024-07-04 17:49,78
FL008281,IndiGo,International,A321,HYD,BOM,Contact,2024-07-09 09:45,2024-07-09 10:49,64,2024-07-09 09:47,1,26,19,21,12,28,14,11550,13.0,2,0,0,10,7,9.0,100.0,3,30.0,96.6,7,Fog,0.7,23.8,4.0,0,0,53.1,81.4,80.9,122,2024-07-09 11:49,58
FL008282,United,Domestic,A320,CCU,HYD,Contact,2024-03-15 19:45,2024-03-15 20:25,40,2024-03-15 20:30,0,16,11,30,21,9,5,9031,10.0,1,0,0,11,11,7.2,86.0,4,30.0,90.1,9,Clear,24.4,15.2,0.4,0,0,53.1,54.8,75.4,74,2024-03-15 21:44,34
FL008283,Lufthansa,Domestic,A321,BOM,CCU,Contact,2024-04-27 11:15,2024-04-27 12:05,50,2024-04-27 11:43,2,19,22,19,12,11,8,9723,9.1,1,0,0,7,7,9.6,90.4,9,70.5,97.4,21,Storm,1.2,99.0,7.9,0,0,59.8,45.3,52.2,90,2024-04-27 13:13,40
FL008284,IndiGo,Domestic,B737,CCU,HYD,Remote,2024-05-31 21:45,2024-05-31 22:29,44,2024-05-31 21:37,6,13,22,27,20,10,10,9507,10.4,1,0,1,10,10,5.2,85.2,4,39.5,97.0,7,Rain,3.4,34.9,3.1,0,0,45.5,52.9,84.8,125,2024-05-31 23:42,81
FL008285,Emirates,International,A320,DEL,CCU,Remote,2024-04-08 13:00,2024-04-08 14:04,64,2024-04-08 13:25,7,15,22,11,17,28,9,9312,8.4,1,1,1,9,9,2.9,86.8,8,58.2,95.1,14,Cloudy,17.5,15.7,1.8,0,0,53.7,49.4,81.8,154,2024-04-08 15:59,90
FL008286,British,International,A330,MAA,BLR,Contact,2024-12-27 16:15,2024-12-27 18:05,110,2024-12-27 16:24,1,35,36,36,26,36,10,11688,10.3,1,0,0,15,15,7.3,87.6,10,83.2,97.6,21,Cloudy,14.7,11.5,0.7,0,0,87.8,79.7,65.2,150,2024-12-27 18:54,40
FL008287,SpiceJet,Domestic,B777,BOM,MAA,Contact,2024-06-07 14:45,2024-06-07 16:10,85,2024-06-07 15:08,0,29,49,39,34,23,7,20780,16.9,2,0,0,13,13,9.1,82.9,7,51.1,95.3,13,Cloudy,19.4,8.0,0.0,1,90,96.1,68.9,84.2,205,2024-06-07 18:33,120
FL008288,AI,International,A320,CCU,LHR,Remote,2024-02-09 18:30,2024-02-09 19:37,67,2024-02-09 19:18,2,15,20,18,13,22,10,5499,4.7,1,0,0,7,7,4.4,82.9,5,33.2,99.6,9,Cloudy,10.9,1.9,0.5,0,0,39.7,70.9,70.6,90,2024-02-09 20:48,23
FL008289,AI,International,B787,SIN,ORD,Contact,2024-01-14 18:15,2024-01-14 20:00,105,2024-01-14 18:15,1,29,39,32,32,33,13,14000,13.5,2,1,0,11,11,5.5,76.6,1,30.0,79.5,1,Clear,11.6,16.6,2.2,1,17,76.4,53.8,59.3,169,2024-01-14 21:04,64
FL008290,Vistara,Domestic,A321,DEL,HYD,Remote,2024-06-15 12:45,2024-06-15 13:40,55,2024-06-15 12:46,8,19,20,27,13,10,7,8534,9.0,1,1,0,12,12,0.5,87.0,5,37.1,86.5,13,Rain,3.9,29.2,3.6,0,0,46.7,54.1,68.2,116,2024-06-15 14:42,61
FL008291,United,International,B737,FRA,ORD,Remote,2024-10-24 11:30,2024-10-24 12:25,55,2024-10-24 11:24,6,8,21,14,15,11,13,6523,5.6,1,0,0,6,6,6.2,78.3,5,39.6,95.8,9,Storm,0.7,91.5,8.4,0,0,48.5,71.0,72.4,99,2024-10-24 13:03,44
FL008292,Qatar,Domestic,A321,MAA,DEL,Contact,2024-04-15 14:15,2024-04-15 15:01,46,2024-04-15 14:36,6,17,25,18,20,9,9,3510,3.0,1,0,0,8,8,0.5,78.7,2,30.0,95.4,4,Rain,3.8,37.4,2.3,0,0,46.3,74.1,100.8,82,2024-04-15 15:58,36
FL008293,AI,Domestic,B777,BOM,MAA,Remote,2024-02-22 14:30,2024-02-22 16:04,94,2024-02-22 14:50,4,33,38,46,31,17,5,16118,15.5,2,0,0,19,19,2.1,83.9,5,36.0,96.3,9,Rain,5.7,31.0,2.8,0,0,91.4,63.9,54.6,154,2024-02-22 17:24,60
FL008294,IndiGo,Domestic,B777,BLR,DEL,Remote,2024-02-02 09:00,2024-02-02 10:33,93,2024-02-02 09:34,0,34,35,40,34,25,7,16812,19.9,3,0,0,15,13,3.5,96.2,7,58.6,98.5,14,Cloudy,23.5,6.9,0.9,0,0,89.9,56.7,68.1,138,2024-02-02 11:52,45
FL008295,Singapore,International,B737,BOM,MAA,Contact,2024-05-02 14:00,2024-05-02 14:55,55,2024-05-02 14:17,2,17,24,16,17,16,11,7947,7.0,1,0,0,6,6,5.7,89.1,10,88.8,98.6,20,Clear,13.2,9.6,0.0,0,0,45.2,75.1,50.2,106,2024-05-02 16:03,51
FL008296,British,International,A320,HYD,BLR,Contact,2024-07-08 19:00,2024-07-08 20:00,60,2024-07-08 18:50,5,15,19,30,15,16,8,9816,8.6,1,0,0,7,4,2.4,100.0,9,69.6,81.6,17,Rain,3.0,32.7,3.6,0,0,46.4,82.2,60.4,112,2024-07-08 20:42,52
FL008297,Emirates,Domestic,A321,HYD,DEL,Remote,2024-02-17 09:45,2024-02-17 10:33,48,2024-02-17 10:15,4,25,21,20,20,10,8,7316,6.8,1,0,0,6,6,5.7,90.1,6,50.6,96.1,12,Clear,16.3,3.9,0.3,0,0,54.1,67.6,60.9,104,2024-02-17 11:59,56
FL008298,Emirates,International,A321,ORD,DXB,Remote,2024-10-30 08:30,2024-10-30 09:35,65,2024-10-30 08:42,5,23,29,32,13,25,8,9988,9.0,1,0,0,13,12,6.6,91.1,8,51.5,97.5,18,Cloudy,22.7,12.6,0.5,0,0,45.6,62.3,83.7,138,2024-10-30 11:00,73
FL008299,AI,Domestic,A320,HYD,BOM,Contact,2024-11-06 10:45,2024-11-06 11:32,47,2024-11-06 10:49,1,17,19,19,7,11,8,11141,11.4,1,0,0,5,5,6.8,82.1,3,30.0,97.7,9,Cloudy,11.0,15.9,0.0,1,27,50.0,61.4,69.2,94,2024-11-06 12:23,47
FL008300,British,International,A321,DEL,BOM,Remote,2024-11-08 14:30,2024-11-08 15:33,63,2024-11-08 14:25,0,21,21,28,19,12,11,10459,12.5,2,0,0,13,13,9.3,85.9,6,63.7,93.0,12,Clear,12.6,14.5,0.0,0,0,57.8,71.7,77.6,113,2024-11-08 16:18,50
FL008301,Singapore,International,B777,BOM,CCU,Contact,2024-09-20 14:00,2024-09-20 15:54,114,2024-09-20 14:22,0,43,37,47,29,36,11,17500,20.6,3,0,0,17,14,5.0,100.0,6,49.6,93.4,12,Clear,15.9,13.2,0.2,0,0,90.4,80.1,62.9,165,2024-09-20 17:07,51
FL008302,IndiGo,Domestic,B787,BLR,MAA,Remote,2024-09-12 13:15,2024-09-12 14:38,83,2024-09-12 13:05,0,38,36,27,24,18,8,10678,9.6,1,0,0,9,9,0.5,80.4,5,32.0,83.7,14,Cloudy,25.6,0.1,1.9,0,0,84.3,55.5,57.3,123,2024-09-12 15:08,40
FL008303,Qatar,Domestic,A321,HYD,DEL,Remote,2024-08-18 11:15,2024-08-18 12:09,54,2024-08-18 11:50,0,17,20,26,15,14,5,9318,9.2,1,0,0,8,6,7.1,100.0,5,40.8,98.4,12,Rain,3.6,31.4,1.6,0,0,49.7,40.9,90.2,88,2024-08-18 13:18,34
FL008304,IndiGo,International,A320,MAA,CCU,Contact,2024-05-07 09:45,2024-05-07 10:44,59,2024-05-07 09:52,1,24,25,25,15,20,9,12806,12.8,2,0,0,6,6,6.9,89.9,3,30.0,88.8,8,Fog,1.3,12.6,5.3,0,0,46.3,56.2,77.3,103,2024-05-07 11:35,44
FL008305,AI,Domestic,B787,BOM,CCU,Contact,2024-07-08 15:00,2024-07-08 16:23,83,2024-07-08 14:50,9,32,40,35,23,14,8,14653,16.4,2,0,0,15,14,6.1,81.0,5,42.0,67.6,13,Clear,8.9,25.0,0.0,0,0,81.1,67.1,58.5,147,2024-07-08 17:17,64
FL008306,IndiGo,International,A350,ORD,MAA,Remote,2024-06-11 09:45,2024-06-11 11:32,107,2024-06-11 09:58,0,35,42,45,31,35,17,16011,15.7,2,1,0,15,15,3.5,79.7,5,35.0,95.5,13,Clear,27.6,23.5,0.0,0,0,83.3,51.8,73.8,181,2024-06-11 12:59,74
FL008307,IndiGo,Domestic,A321,MAA,BLR,Contact,2024-04-27 15:45,2024-04-27 16:30,45,2024-04-27 15:56,7,21,22,32,9,11,5,7295,7.9,1,0,1,8,8,5.6,83.3,8,64.4,91.5,15,Clear,16.6,2.9,0.7,0,0,54.4,60.8,49.9,120,2024-04-27 17:56,75
FL008308,IndiGo,International,A320,HYD,MAA,Remote,2024-12-12 08:30,2024-12-12 09:25,55,2024-12-12 08:35,10,15,20,17,9,26,13,5242,5.6,1,0,0,8,8,6.7,90.2,4,36.3,99.3,6,Rain,3.3,37.0,1.2,0,0,40.9,94.1,44.6,121,2024-12-12 10:36,66
FL008309,SpiceJet,Domestic,B777,DEL,MAA,Contact,2024-05-31 18:45,2024-05-31 20:16,91,2024-05-31 19:20,0,44,43,43,31,21,8,17704,15.8,2,0,0,13,13,9.0,78.9,5,47.6,95.0,8,Clear,10.8,22.1,1.1,0,0,84.7,57.5,49.8,149,2024-05-31 21:49,58
FL008310,Vistara,Domestic,B787,MAA,CCU,Contact,2024-08-23 07:15,2024-08-23 08:30,75,2024-08-23 07:39,5,33,34,40,27,18,6,16188,15.3,2,1,1,16,16,6.6,95.0,6,42.8,93.7,15,Clear,20.5,28.4,0.5,1,26,83.2,83.8,86.0,183,2024-08-23 10:42,108
FL008311,Vistara,Domestic,A320,HYD,DEL,Contact,2024-01-15 21:15,2024-01-15 22:09,54,2024-01-15 21:05,8,26,24,22,18,9,12,7316,6.8,1,0,0,5,5,5.1,77.8,3,30.0,91.4,5,Clear,23.8,15.2,0.5,0,0,46.6,54.5,68.4,95,2024-01-15 22:40,41
FL008312,IndiGo,International,B737,BOM,SIN,Contact,2024-10-08 16:00,2024-10-08 16:57,57,2024-10-08 16:17,0,18,13,26,12,19,10,8077,7.0,1,0,0,9,9,1.5,92.4,5,45.9,98.9,9,Clear,16.0,19.5,0.3,1,14,41.5,30.0,61.3,99,2024-10-08 17:56,42
FL008313,AI,Domestic,B737,CCU,BOM,Remote,2024-02-16 10:45,2024-02-16 11:36,51,2024-02-16 11:06,1,9,14,24,8,5,13,9306,11.1,1,0,0,6,6,5.3,84.8,4,30.0,95.5,9,Cloudy,14.9,11.3,1.3,0,0,46.6,57.6,36.0,89,2024-02-16 12:35,38
FL008314,Emirates,Domestic,A321,DEL,BOM,Contact,2024-06-25 15:45,2024-06-25 16:34,49,2024-06-25 15:46,5,16,22,17,17,5,9,7365,6.5,1,0,0,11,11,6.7,95.4,1,30.0,97.5,1,Cloudy,28.5,10.6,1.4,0,0,50.0,68.8,83.7,85,2024-06-25 17:11,36
FL008315,SpiceJet,International,B777,BLR,SIN,Contact,2024-03-02 09:15,2024-03-02 11:09,114,2024-03-02 09:18,0,33,41,37,31,33,15,18001,17.4,2,0,1,18,16,4.4,93.7,7,56.6,94.2,14,Clear,24.2,29.2,0.0,0,0,87.4,74.2,75.2,180,2024-03-02 12:18,66
FL008316,IndiGo,International,A321,BOM,SIN,Remote,2024-01-08 18:45,2024-01-08 19:56,71,2024-01-08 18:52,2,15,29,24,19,23,11,6886,6.0,1,0,0,10,10,5.2,98.8,7,58.0,98.7,17,Rain,4.3,47.5,2.7,0,0,45.4,36.8,58.6,130,2024-01-08 21:02,59
FL008317,Lufthansa,Domestic,B777,CCU,HYD,Contact,2024-02-25 16:45,2024-02-25 18:22,97,2024-02-25 16:35,0,35,45,47,33,16,11,19941,21.2,3,0,0,19,19,6.2,90.6,4,40.3,99.0,9,Cloudy,15.1,4.7,0.1,0,0,80.4,61.8,53.8,142,2024-02-25 18:57,45
FL008318,Singapore,International,B737,FRA,DOH,Remote,2024-07-01 22:30,2024-07-01 23:36,66,2024-07-01 22:32,4,15,31,14,18,13,13,8087,8.2,1,0,0,4,4,3.5,82.4,1,30.0,99.2,5,Rain,6.5,43.3,3.6,0,0,55.7,80.9,58.1,126,2024-07-02 00:38,60
FL008319,British,International,A320,BOM,BOM,Contact,2024-12-13 16:00,2024-12-13 17:00,60,2024-12-13 16:08,2,14,16,21,15,19,13,8618,8.8,1,0,1,12,10,7.9,100.0,9,70.6,96.6,18,Fog,2.2,18.3,4.7,0,0,53.4,65.7,57.3,121,2024-12-13 18:09,61
FL008320,Vistara,Domestic,B737,HYD,DEL,Contact,2024-02-12 08:15,2024-02-12 08:55,40,2024-02-12 08:40,2,17,18,22,17,5,5,8245,8.2,1,0,0,12,12,3.7,89.8,6,51.5,98.7,13,Clear,23.0,6.1,0.4,0,0,44.2,70.6,70.5,75,2024-02-12 09:55,35
FL008321,AI,Domestic,B777,BOM,BLR,Contact,2024-07-30 15:30,2024-07-30 17:03,93,2024-07-30 15:29,7,39,44,45,31,17,6,14158,11.5,1,0,0,18,18,3.4,83.8,7,55.1,99.0,12,Clear,19.0,21.1,1.2,0,0,85.0,77.0,64.5,167,2024-07-30 18:16,74
FL008322,Qatar,International,A330,SIN,DOH,Contact,2024-04-02 16:15,2024-04-02 18:05,110,2024-04-02 16:24,3,32,32,39,30,35,9,14070,15.6,2,0,0,12,12,5.3,81.5,7,53.8,94.6,14,Cloudy,13.3,19.5,1.1,0,0,81.3,70.9,67.0,134,2024-04-02 18:38,24
FL008323,IndiGo,International,A321,MAA,DEL,Remote,2024-09-12 05:00,2024-09-12 06:10,70,2024-09-12 04:54,0,17,23,17,12,26,10,9025,8.1,1,0,0,7,7,6.5,89.0,3,30.0,84.0,7,Clear,19.0,11.4,0.0,0,0,54.8,50.8,55.8,111,2024-09-12 06:45,41
FL008324,SpiceJet,Domestic,A320,BLR,HYD,Remote,2024-11-09 11:30,2024-11-09 12:23,53,2024-11-09 11:27,0,18,17,21,12,12,7,7485,7.0,1,0,0,4,3,5.6,100.0,8,72.7,91.8,20,Clear,10.6,3.5,0.3,0,0,49.4,83.2,45.4,99,2024-11-09 13:06,46
FL008325,AI,Domestic,A330,MAA,BOM,Remote,2024-09-06 11:00,2024-09-06 12:27,87,2024-09-06 10:57,0,35,30,39,31,14,5,12988,13.8,2,1,0,11,10,4.6,92.6,8,71.8,99.8,18,Storm,0.1,80.4,8.3,0,0,87.6,57.3,44.6,160,2024-09-06 13:37,73
FL008326,British,Domestic,B737,BLR,HYD,Contact,2024-09-07 13:15,2024-09-07 14:05,50,2024-09-07 13:15,0,17,14,19,9,9,7,8759,8.3,1,0,0,8,8,0.5,86.2,5,33.3,86.8,13,Rain,6.2,33.6,3.7,0,0,51.1,100.5,98.1,76,2024-09-07 14:31,26
FL008327,AI,International,A330,FRA,SIN,Contact,2024-12-25 13:30,2024-12-25 15:15,105,2024-12-25 13:40,1,24,23,39,28,38,14,12198,14.1,2,0,0,15,14,9.6,92.8,4,30.7,98.6,8,Cloudy,23.8,7.8,1.2,1,5,80.4,43.3,35.9,135,2024-12-25 15:55,30
FL008328,Lufthansa,Domestic,A320,BOM,DEL,Contact,2024-10-14 12:15,2024-10-14 12:55,40,2024-10-14 12:30,1,13,22,25,17,9,7,7706,9.2,1,0,1,10,8,9.0,100.0,10,83.7,93.4,18,Clear,28.6,14.6,0.0,0,0,48.2,51.5,70.0,94,2024-10-14 14:04,54
FL008329,Lufthansa,Domestic,A321,HYD,CCU,Remote,2024-10-22 17:30,2024-10-22 18:16,46,2024-10-22 17:52,3,16,22,16,10,13,5,7480,6.8,1,0,0,10,10,7.0,84.6,3,30.0,87.4,8,Fog,2.9,15.2,4.8,1,16,56.9,85.3,77.8,103,2024-10-22 19:35,57
FL008330,SpiceJet,International,A320,HYD,CCU,Remote,2024-01-20 20:30,2024-01-20 21:24,54,2024-01-20 20:20,1,16,20,25,21,11,9,10188,9.8,1,0,0,6,6,4.5,85.1,3,30.0,99.6,7,Cloudy,28.9,29.4,0.0,0,0,39.8,30.0,57.3,109,2024-01-20 22:09,55
FL008331,Singapore,International,B787,BLR,DEL,Contact,2024-02-07 16:15,2024-02-07 18:04,109,2024-02-07 16:29,5,33,25,43,30,29,13,15582,18.4,3,0,0,14,14,0.5,80.4,8,71.2,74.6,16,Cloudy,22.1,8.0,2.0,0,0,83.8,40.8,61.3,154,2024-02-07 19:03,45
FL008332,Emirates,Domestic,A350,BLR,MAA,Contact,2024-04-09 11:15,2024-04-09 12:35,80,2024-04-09 11:05,1,36,39,52,29,17,6,16603,19.1,3,0,0,18,18,3.4,82.0,3,30.0,99.4,5,Clear,24.5,1.4,0.8,0,0,80.8,66.5,68.6,148,2024-04-09 13:33,68
FL008333,British,Domestic,B737,MAA,CCU,Remote,2024-04-10 10:45,2024-04-10 11:25,40,2024-04-10 10:35,20,9,23,33,10,13,8,7251,8.5,1,0,0,8,8,7.8,80.8,4,33.1,95.6,10,Cloudy,27.5,27.9,0.7,0,0,40.8,83.1,59.2,116,2024-04-10 12:31,76
FL008334,SpiceJet,Domestic,A320,MAA,HYD,Contact,2024-01-04 10:30,2024-01-04 11:19,49,2024-01-04 10:43,1,11,17,30,14,12,5,9642,8.2,1,0,0,8,8,10.1,76.6,4,30.0,99.5,6,Storm,1.2,80.9,9.2,0,0,43.0,53.4,49.7,81,2024-01-04 12:04,32
FL008335,Singapore,Domestic,A320,MAA,HYD,Contact,2024-02-11 18:15,2024-02-11 18:56,41,2024-02-11 18:26,6,24,24,24,16,10,6,7978,8.5,1,0,0,6,6,8.0,82.0,5,47.1,95.1,10,Clear,14.0,19.2,0.0,0,0,47.7,67.5,73.9,100,2024-02-11 20:06,59
FL008336,SpiceJet,International,B737,ORD,CCU,Contact,2024-12-13 13:45,2024-12-13 14:43,58,2024-12-13 14:08,0,18,14,28,10,23,15,8694,8.6,1,0,0,12,12,7.0,85.2,3,30.0,95.8,5,Fog,1.3,9.2,6.1,0,0,44.8,78.8,64.5,88,2024-12-13 15:36,30
FL008337,United,International,B737,CCU,MAA,Contact,2024-12-27 08:45,2024-12-27 09:42,57,2024-12-27 08:38,0,19,22,24,12,22,15,8153,8.9,1,0,0,9,9,1.1,87.4,5,42.8,89.7,8,Cloudy,11.4,23.9,3.5,0,0,51.7,66.4,57.6,99,2024-12-27 10:17,42
FL008338,Vistara,Domestic,B777,BOM,BLR,Contact,2024-09-14 20:45,2024-09-14 22:14,89,2024-09-14 20:46,2,36,29,51,27,19,7,13628,15.7,2,0,0,14,14,7.3,90.8,6,49.7,99.3,11,Rain,4.6,25.3,3.1,0,0,85.9,63.4,40.5,134,2024-09-14 23:00,45
FL008339,SpiceJet,Domestic,A321,DEL,MAA,Contact,2024-01-01 19:45,2024-01-01 20:44,59,2024-01-01 19:59,2,25,20,25,15,10,6,8915,8.4,1,0,0,5,5,2.8,89.4,6,46.4,99.9,16,Rain,4.4,45.0,1.6,0,0,51.3,66.2,62.4,102,2024-01-01 21:41,43
FL008340,Singapore,Domestic,A321,HYD,MAA,Contact,2024-06-07 15:45,2024-06-07 16:31,46,2024-06-07 15:48,9,17,23,18,16,8,7,6802,5.8,1,0,0,10,10,4.2,83.4,5,42.7,98.4,11,Cloudy,18.5,5.4,2.2,0,0,45.4,56.4,87.8,91,2024-06-07 17:19,45
FL008341,British,International,A320,FRA,SIN,Contact,2024-01-18 11:30,2024-01-18 12:29,59,2024-01-18 11:33,0,11,17,25,20,18,11,10326,8.6,1,1,0,7,7,2.4,77.8,5,36.0,98.2,10,Clear,15.8,17.0,0.0,1,25,46.8,57.0,57.7,110,2024-01-18 13:23,51
FL008342,Vistara,Domestic,B737,HYD,BOM,Remote,2024-09-29 14:15,2024-09-29 14:57,42,2024-09-29 14:27,0,10,18,14,17,14,7,4004,4.0,1,0,0,9,7,8.1,100.0,3,30.0,96.8,9,Clear,17.4,17.4,0.0,1,5,39.4,60.2,84.9,76,2024-09-29 15:43,34
FL008343,IndiGo,International,A321,BLR,DEL,Contact,2024-01-19 09:15,2024-01-19 10:28,73,2024-01-19 09:38,1,17,28,26,21,7,14,9726,8.3,1,1,1,7,7,5.1,90.8,10,90.8,98.5,20,Rain,5.9,42.7,2.4,0,0,49.7,54.4,77.0,145,2024-01-19 12:03,72
FL008344,SpiceJet,International,A350,LHR,ORD,Remote,2024-11-01 18:45,2024-11-01 20:41,116,2024-11-01 19:13,2,32,33,54,24,39,14,17939,15.0,2,0,0,16,14,6.5,91.7,4,35.6,98.1,10,Cloudy,16.2,2.6,0.7,0,0,78.7,69.6,75.0,178,2024-11-01 22:11,62
FL008345,United,Domestic,B737,CCU,BLR,Contact,2024-01-06 16:30,2024-01-06 17:18,48,2024-01-06 16:49,3,13,10,14,11,5,10,8620,6.9,1,0,0,8,6,3.7,100.0,1,30.0,99.0,3,Clear,12.2,1.3,0.0,0,0,57.4,30.0,68.2,70,2024-01-06 17:59,22
FL008346,Singapore,International,A321,MAA,SIN,Contact,2024-12-17 05:15,2024-12-17 06:22,67,2024-12-17 05:11,1,18,25,25,13,18,22,12129,14.1,2,0,0,9,9,5.1,84.4,1,30.0,83.2,1,Cloudy,27.3,2.5,0.5,0,0,45.7,91.9,43.1,114,2024-12-17 07:05,47
FL008347,British,International,A321,BLR,BLR,Remote,2024-05-03 22:30,2024-05-03 23:38,68,2024-05-03 22:22,0,16,14,22,11,26,21,4018,3.6,1,0,1,9,7,6.9,100.0,4,30.3,96.6,12,Storm,1.0,78.8,7.9,0,0,47.6,61.6,90.1,141,2024-05-04 00:43,73
FL008348,AI,International,A350,MAA,ORD,Remote,2024-12-16 14:15,2024-12-16 16:08,113,2024-12-16 15:05,5,33,36,51,31,35,7,13152,10.5,1,0,0,16,14,7.1,92.4,6,44.6,92.9,14,Clear,12.4,5.8,0.0,0,0,76.8,67.9,51.3,178,2024-12-16 18:03,65
FL008349,SpiceJet,International,A320,BLR,BOM,Contact,2024-07-17 11:45,2024-07-17 12:50,65,2024-07-17 11:45,2,15,14,21,15,9,7,6394,5.9,1,0,0,7,7,4.3,81.3,1,30.0,95.8,1,Cloudy,19.7,18.0,1.4,0,0,41.9,70.1,61.2,87,2024-07-17 13:12,22
FL008350,Emirates,Domestic,A321,MAA,BLR,Contact,2024-04-02 08:45,2024-04-02 09:39,54,2024-04-02 08:47,8,27,24,15,16,7,5,7420,8.1,1,0,0,7,7,3.3,85.7,10,79.7,91.1,19,Cloudy,12.3,26.9,3.2,1,5,50.3,66.6,55.6,100,2024-04-02 10:27,46
FL008351,British,Domestic,A330,MAA,CCU,Contact,2024-04-04 11:30,2024-04-04 12:58,88,2024-04-04 11:38,3,31,40,36,30,18,6,14321,13.0,2,0,0,12,12,5.2,89.6,1,30.0,92.0,1,Cloudy,21.0,25.7,2.5,1,38,77.4,57.5,55.4,164,2024-04-04 14:22,76
FL008352,AI,International,B777,LHR,SIN,Remote,2024-01-06 14:00,2024-01-06 15:57,117,2024-01-06 13:50,0,37,35,48,30,33,9,18177,20.9,3,0,1,15,15,10.3,96.1,6,56.0,98.1,16,Clear,29.0,20.6,0.1,0,0,81.6,48.3,70.6,191,2024-01-06 17:01,74
FL008353,British,International,B737,SIN,LHR,Remote,2024-02-24 10:00,2024-02-24 10:57,57,2024-02-24 09:54,0,14,25,30,17,20,7,12906,12.2,2,0,0,6,4,2.3,100.0,4,35.8,99.4,10,Clear,17.2,24.8,0.0,0,0,42.5,65.4,75.4,124,2024-02-24 11:58,67
